127.0.0.1 - - [05/Jan/2024:08:44:03 +0700] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [05/Jan/2024:09:27:59 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:09:27:59 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:09:27:59 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:09:28:02 +0700] "GET /ShopLaptop/list_product?id=2 HTTP/1.1" 200 32252
0:0:0:0:0:0:0:1 - - [05/Jan/2024:09:28:02 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:09:28:02 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:09:28:02 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:09:28:03 +0700] "GET /ShopLaptop/product?id=11 HTTP/1.1" 200 38964
0:0:0:0:0:0:0:1 - - [05/Jan/2024:09:28:03 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:09:28:03 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:09:28:03 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:09:28:03 +0700] "GET /ShopLaptop/product?id=11 HTTP/1.1" 200 38964
0:0:0:0:0:0:0:1 - - [05/Jan/2024:09:52:55 +0700] "GET /ShopLaptop/product?id=11 HTTP/1.1" 200 36068
0:0:0:0:0:0:0:1 - - [05/Jan/2024:09:52:55 +0700] "GET /ShopLaptop/views/client/css/slick.css HTTP/1.1" 200 1776
0:0:0:0:0:0:0:1 - - [05/Jan/2024:09:52:55 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css HTTP/1.1" 200 121200
0:0:0:0:0:0:0:1 - - [05/Jan/2024:09:52:55 +0700] "GET /ShopLaptop/views/client/css/nouislider.min.css HTTP/1.1" 200 3555
0:0:0:0:0:0:0:1 - - [05/Jan/2024:09:52:55 +0700] "GET /ShopLaptop/views/client/css/slick-theme.css HTTP/1.1" 200 3145
0:0:0:0:0:0:0:1 - - [05/Jan/2024:09:52:55 +0700] "GET /ShopLaptop/views/client/css/font-awesome.min.css HTTP/1.1" 200 31000
0:0:0:0:0:0:0:1 - - [05/Jan/2024:09:52:55 +0700] "GET /ShopLaptop/views/client/css/style.css HTTP/1.1" 200 39529
0:0:0:0:0:0:0:1 - - [05/Jan/2024:09:52:55 +0700] "GET /ShopLaptop/views/client/img/logo.png HTTP/1.1" 200 2251
0:0:0:0:0:0:0:1 - - [05/Jan/2024:09:52:55 +0700] "GET /ShopLaptop/views/client/js/jquery.min.js HTTP/1.1" 200 85578
0:0:0:0:0:0:0:1 - - [05/Jan/2024:09:52:55 +0700] "GET /ShopLaptop/views/client/js/slick.min.js HTTP/1.1" 200 42863
0:0:0:0:0:0:0:1 - - [05/Jan/2024:09:52:55 +0700] "GET /ShopLaptop/views/client/js/bootstrap.min.js HTTP/1.1" 200 37045
0:0:0:0:0:0:0:1 - - [05/Jan/2024:09:52:55 +0700] "GET /ShopLaptop/views/client/js/nouislider.min.js HTTP/1.1" 200 21184
0:0:0:0:0:0:0:1 - - [05/Jan/2024:09:52:55 +0700] "GET /ShopLaptop/views/client/js/jquery.zoom.min.js HTTP/1.1" 200 2607
0:0:0:0:0:0:0:1 - - [05/Jan/2024:09:52:55 +0700] "GET /ShopLaptop/views/client/js/main.js HTTP/1.1" 200 3620
0:0:0:0:0:0:0:1 - - [05/Jan/2024:09:52:55 +0700] "GET /ShopLaptop/image/Screenshot%202023-12-13%20170437.png HTTP/1.1" 200 47369
0:0:0:0:0:0:0:1 - - [05/Jan/2024:09:52:55 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:09:52:55 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:09:52:56 +0700] "GET /ShopLaptop/views/client/fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 200 77160
0:0:0:0:0:0:0:1 - - [05/Jan/2024:09:52:56 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:09:52:56 +0700] "GET /ShopLaptop/views/client/css/ajax-loader.gif HTTP/1.1" 404 810
0:0:0:0:0:0:0:1 - - [05/Jan/2024:09:52:56 +0700] "GET /ShopLaptop/product?id=11 HTTP/1.1" 200 36068
0:0:0:0:0:0:0:1 - - [05/Jan/2024:09:53:05 +0700] "GET /ShopLaptop/product?id=11 HTTP/1.1" 200 36067
0:0:0:0:0:0:0:1 - - [05/Jan/2024:09:53:05 +0700] "GET /ShopLaptop/views/client/css/slick.css HTTP/1.1" 200 1776
0:0:0:0:0:0:0:1 - - [05/Jan/2024:09:53:05 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css HTTP/1.1" 200 121200
0:0:0:0:0:0:0:1 - - [05/Jan/2024:09:53:05 +0700] "GET /ShopLaptop/views/client/css/slick-theme.css HTTP/1.1" 200 3145
0:0:0:0:0:0:0:1 - - [05/Jan/2024:09:53:05 +0700] "GET /ShopLaptop/views/client/css/nouislider.min.css HTTP/1.1" 200 3555
0:0:0:0:0:0:0:1 - - [05/Jan/2024:09:53:05 +0700] "GET /ShopLaptop/views/client/css/font-awesome.min.css HTTP/1.1" 200 31000
0:0:0:0:0:0:0:1 - - [05/Jan/2024:09:53:05 +0700] "GET /ShopLaptop/views/client/css/style.css HTTP/1.1" 200 39529
0:0:0:0:0:0:0:1 - - [05/Jan/2024:09:53:05 +0700] "GET /ShopLaptop/views/client/img/logo.png HTTP/1.1" 200 2251
0:0:0:0:0:0:0:1 - - [05/Jan/2024:09:53:05 +0700] "GET /ShopLaptop/views/client/js/jquery.min.js HTTP/1.1" 200 85578
0:0:0:0:0:0:0:1 - - [05/Jan/2024:09:53:05 +0700] "GET /ShopLaptop/views/client/js/slick.min.js HTTP/1.1" 200 42863
0:0:0:0:0:0:0:1 - - [05/Jan/2024:09:53:05 +0700] "GET /ShopLaptop/views/client/js/bootstrap.min.js HTTP/1.1" 200 37045
0:0:0:0:0:0:0:1 - - [05/Jan/2024:09:53:05 +0700] "GET /ShopLaptop/views/client/js/nouislider.min.js HTTP/1.1" 200 21184
0:0:0:0:0:0:0:1 - - [05/Jan/2024:09:53:05 +0700] "GET /ShopLaptop/views/client/js/main.js HTTP/1.1" 200 3620
0:0:0:0:0:0:0:1 - - [05/Jan/2024:09:53:05 +0700] "GET /ShopLaptop/views/client/js/jquery.zoom.min.js HTTP/1.1" 200 2607
0:0:0:0:0:0:0:1 - - [05/Jan/2024:09:53:05 +0700] "GET /ShopLaptop/image/Screenshot%202023-12-13%20170437.png HTTP/1.1" 200 47369
0:0:0:0:0:0:0:1 - - [05/Jan/2024:09:53:05 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:09:53:05 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:09:53:06 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:09:53:06 +0700] "GET /ShopLaptop/views/client/fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 200 77160
0:0:0:0:0:0:0:1 - - [05/Jan/2024:09:53:06 +0700] "GET /ShopLaptop/views/client/css/ajax-loader.gif HTTP/1.1" 404 810
0:0:0:0:0:0:0:1 - - [05/Jan/2024:09:53:06 +0700] "GET /ShopLaptop/product?id=11 HTTP/1.1" 200 36067
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:10:12 +0700] "GET /ShopLaptop/product?id=11 HTTP/1.1" 200 33309
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:10:12 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css HTTP/1.1" 200 121200
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:10:12 +0700] "GET /ShopLaptop/views/client/css/slick.css HTTP/1.1" 200 1776
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:10:12 +0700] "GET /ShopLaptop/views/client/css/nouislider.min.css HTTP/1.1" 200 3555
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:10:12 +0700] "GET /ShopLaptop/views/client/css/slick-theme.css HTTP/1.1" 200 3145
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:10:12 +0700] "GET /ShopLaptop/views/client/css/font-awesome.min.css HTTP/1.1" 200 31000
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:10:12 +0700] "GET /ShopLaptop/views/client/css/style.css HTTP/1.1" 200 39529
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:10:12 +0700] "GET /ShopLaptop/views/client/img/logo.png HTTP/1.1" 200 2251
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:10:12 +0700] "GET /ShopLaptop/views/client/js/jquery.min.js HTTP/1.1" 200 85578
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:10:12 +0700] "GET /ShopLaptop/views/client/js/nouislider.min.js HTTP/1.1" 200 21184
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:10:12 +0700] "GET /ShopLaptop/views/client/js/slick.min.js HTTP/1.1" 200 42863
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:10:12 +0700] "GET /ShopLaptop/views/client/js/bootstrap.min.js HTTP/1.1" 200 37045
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:10:12 +0700] "GET /ShopLaptop/views/client/js/jquery.zoom.min.js HTTP/1.1" 200 2607
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:10:12 +0700] "GET /ShopLaptop/views/client/js/main.js HTTP/1.1" 200 3620
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:10:12 +0700] "GET /ShopLaptop/image/Screenshot%202023-12-13%20170437.png HTTP/1.1" 200 47369
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:10:12 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:10:12 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:10:12 +0700] "GET /ShopLaptop/views/client/fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 200 77160
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:10:12 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:10:12 +0700] "GET /ShopLaptop/views/client/css/ajax-loader.gif HTTP/1.1" 404 810
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:10:12 +0700] "GET /ShopLaptop/product?id=11 HTTP/1.1" 200 33309
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:33:07 +0700] "GET /ShopLaptop/product?id=11 HTTP/1.1" 500 24231
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:33:07 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css HTTP/1.1" 200 121200
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:33:07 +0700] "GET /ShopLaptop/views/client/css/slick-theme.css HTTP/1.1" 200 3145
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:33:07 +0700] "GET /ShopLaptop/views/client/css/slick.css HTTP/1.1" 200 1776
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:33:07 +0700] "GET /ShopLaptop/views/client/css/nouislider.min.css HTTP/1.1" 200 3555
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:33:07 +0700] "GET /ShopLaptop/views/client/css/style.css HTTP/1.1" 200 39529
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:33:07 +0700] "GET /ShopLaptop/views/client/img/logo.png HTTP/1.1" 200 2251
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:33:07 +0700] "GET /ShopLaptop/views/client/css/font-awesome.min.css HTTP/1.1" 200 31000
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:33:07 +0700] "GET /ShopLaptop/views/client/js/nouislider.min.js HTTP/1.1" 200 21184
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:33:07 +0700] "GET /ShopLaptop/views/client/js/jquery.min.js HTTP/1.1" 200 85578
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:33:07 +0700] "GET /ShopLaptop/views/client/js/bootstrap.min.js HTTP/1.1" 200 37045
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:33:07 +0700] "GET /ShopLaptop/views/client/js/slick.min.js HTTP/1.1" 200 42863
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:33:07 +0700] "GET /ShopLaptop/views/client/js/main.js HTTP/1.1" 200 3620
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:33:07 +0700] "GET /ShopLaptop/views/client/js/jquery.zoom.min.js HTTP/1.1" 200 2607
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:33:07 +0700] "GET /ShopLaptop/image/Screenshot%202023-12-13%20170437.png HTTP/1.1" 200 47369
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:33:07 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:33:29 +0700] "GET /ShopLaptop/product?id=11 HTTP/1.1" 200 34204
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:33:29 +0700] "GET /ShopLaptop/views/client/css/slick.css HTTP/1.1" 200 1776
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:33:29 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css HTTP/1.1" 200 121200
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:33:29 +0700] "GET /ShopLaptop/views/client/css/nouislider.min.css HTTP/1.1" 200 3555
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:33:29 +0700] "GET /ShopLaptop/views/client/css/font-awesome.min.css HTTP/1.1" 200 31000
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:33:29 +0700] "GET /ShopLaptop/views/client/css/slick-theme.css HTTP/1.1" 200 3145
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:33:29 +0700] "GET /ShopLaptop/views/client/css/style.css HTTP/1.1" 200 39529
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:33:29 +0700] "GET /ShopLaptop/views/client/img/logo.png HTTP/1.1" 200 2251
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:33:29 +0700] "GET /ShopLaptop/views/client/js/jquery.min.js HTTP/1.1" 200 85578
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:33:29 +0700] "GET /ShopLaptop/views/client/js/slick.min.js HTTP/1.1" 200 42863
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:33:29 +0700] "GET /ShopLaptop/views/client/js/bootstrap.min.js HTTP/1.1" 200 37045
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:33:29 +0700] "GET /ShopLaptop/views/client/js/nouislider.min.js HTTP/1.1" 200 21184
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:33:29 +0700] "GET /ShopLaptop/views/client/js/main.js HTTP/1.1" 200 3620
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:33:29 +0700] "GET /ShopLaptop/views/client/js/jquery.zoom.min.js HTTP/1.1" 200 2607
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:33:29 +0700] "GET /ShopLaptop/image/Screenshot%202023-12-13%20170437.png HTTP/1.1" 200 47369
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:33:29 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:33:29 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:33:30 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:33:30 +0700] "GET /ShopLaptop/views/client/fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 200 77160
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:33:30 +0700] "GET /ShopLaptop/views/client/css/ajax-loader.gif HTTP/1.1" 404 810
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:33:30 +0700] "GET /ShopLaptop/product?id=11 HTTP/1.1" 200 34204
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:33:34 +0700] "GET /ShopLaptop/login?username=hieupham&password=hieupham510 HTTP/1.1" 200 48532
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:33:34 +0700] "GET /ShopLaptop/views/admin/css/bootstrap.min.css HTTP/1.1" 200 121200
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:33:34 +0700] "GET /ShopLaptop/views/admin/css/slick.css HTTP/1.1" 200 1776
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:33:34 +0700] "GET /ShopLaptop/views/admin/css/slick-theme.css HTTP/1.1" 200 3145
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:33:34 +0700] "GET /ShopLaptop/views/admin/css/nouislider.min.css HTTP/1.1" 200 3555
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:33:34 +0700] "GET /ShopLaptop/views/admin/css/font-awesome.min.css HTTP/1.1" 200 31000
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:33:34 +0700] "GET /ShopLaptop/views/admin/css/style.css HTTP/1.1" 200 39529
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:33:34 +0700] "GET /ShopLaptop/views/admin/js/jquery.min.js HTTP/1.1" 200 85578
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:33:34 +0700] "GET /ShopLaptop/views/admin/js/slick.min.js HTTP/1.1" 200 42863
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:33:34 +0700] "GET /ShopLaptop/views/admin/js/bootstrap.min.js HTTP/1.1" 200 37045
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:33:34 +0700] "GET /ShopLaptop/views/admin/js/nouislider.min.js HTTP/1.1" 200 21184
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:33:34 +0700] "GET /ShopLaptop/views/admin/js/jquery.zoom.min.js HTTP/1.1" 200 2607
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:33:34 +0700] "GET /ShopLaptop/views/admin/js/main.js HTTP/1.1" 200 3620
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:33:34 +0700] "GET /ShopLaptop/views/admin/css/bootstrap.min.css.map HTTP/1.1" 404 815
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:33:34 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:33:34 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:33:41 +0700] "GET /ShopLaptop/home HTTP/1.1" 200 60633
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:33:41 +0700] "GET /ShopLaptop/image/Screenshot%202023-12-13%20170744.png HTTP/1.1" 200 36306
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:33:41 +0700] "GET /ShopLaptop/image/Screenshot%202023-12-13%20094333.png HTTP/1.1" 200 97003
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:33:41 +0700] "GET /ShopLaptop/views/admin/css/bootstrap.min.css.map HTTP/1.1" 404 815
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:33:41 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:33:41 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:33:53 +0700] "GET /ShopLaptop/list_product?id=1 HTTP/1.1" 200 32239
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:33:53 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:33:53 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:33:53 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:33:54 +0700] "GET /ShopLaptop/product?id=13 HTTP/1.1" 200 33415
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:33:54 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:33:54 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:33:54 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:33:54 +0700] "GET /ShopLaptop/product?id=13 HTTP/1.1" 200 33415
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:34:23 +0700] "GET /ShopLaptop/product?id=13 HTTP/1.1" 200 33461
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:34:23 +0700] "GET /ShopLaptop/views/client/css/slick.css HTTP/1.1" 200 1776
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:34:23 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css HTTP/1.1" 200 121200
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:34:23 +0700] "GET /ShopLaptop/views/client/css/slick-theme.css HTTP/1.1" 200 3145
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:34:23 +0700] "GET /ShopLaptop/views/client/css/nouislider.min.css HTTP/1.1" 200 3555
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:34:23 +0700] "GET /ShopLaptop/views/client/css/font-awesome.min.css HTTP/1.1" 200 31000
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:34:23 +0700] "GET /ShopLaptop/views/client/css/style.css HTTP/1.1" 200 39529
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:34:23 +0700] "GET /ShopLaptop/views/client/img/logo.png HTTP/1.1" 200 2251
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:34:23 +0700] "GET /ShopLaptop/views/client/js/slick.min.js HTTP/1.1" 200 42863
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:34:23 +0700] "GET /ShopLaptop/views/client/js/bootstrap.min.js HTTP/1.1" 200 37045
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:34:23 +0700] "GET /ShopLaptop/views/client/js/jquery.min.js HTTP/1.1" 200 85578
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:34:23 +0700] "GET /ShopLaptop/views/client/js/nouislider.min.js HTTP/1.1" 200 21184
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:34:23 +0700] "GET /ShopLaptop/views/client/js/main.js HTTP/1.1" 200 3620
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:34:23 +0700] "GET /ShopLaptop/views/client/js/jquery.zoom.min.js HTTP/1.1" 200 2607
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:34:23 +0700] "GET /ShopLaptop/image/Screenshot%202023-12-13%20094333.png HTTP/1.1" 200 97003
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:34:23 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:34:23 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:34:24 +0700] "GET /ShopLaptop/views/client/fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 200 77160
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:34:24 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:34:24 +0700] "GET /ShopLaptop/views/client/css/ajax-loader.gif HTTP/1.1" 404 810
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:34:24 +0700] "GET /ShopLaptop/product?id=13 HTTP/1.1" 200 33461
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:34:38 +0700] "POST /ShopLaptop/addreview HTTP/1.1" 404 775
127.0.0.1 - - [05/Jan/2024:10:35:04 +0700] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:35:06 +0700] "GET /ShopLaptop/home HTTP/1.1" 200 60422
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:35:06 +0700] "GET /ShopLaptop/image/Screenshot%202023-12-13%20094333.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:35:06 +0700] "GET /ShopLaptop/views/client/css/ajax-loader.gif HTTP/1.1" 404 810
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:35:26 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:35:26 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:35:26 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:35:26 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:35:26 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:35:26 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:35:26 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [05/Jan/2024:10:35:26 +0700] "GET /ShopLaptop/views/client/css/bootstrap.min.css.map HTTP/1.1" 404 816
